uwi,tvd_ss,interval velocity,average velocity,twt picked,vp
NO 16/2-1,1519.95,2226.166328600405,,,2025.268962974168
NO 16/2-1,1520.1,2226.166328600405,,,2039.8377376217688
NO 16/2-1,1520.25,2226.166328600405,,,2040.1876047283056
NO 16/2-1,1520.4,2226.166328600405,,,2027.097336977967
NO 16/2-1,1520.56,2226.166328600405,,,2008.5509295401316
NO 16/2-1,1520.71,2226.166328600405,,,1989.5246940076688
NO 16/2-1,1520.86,2226.166328600405,,,1975.0442408873191
NO 16/2-1,1521.01,2226.166328600405,,,1973.5918901017012
NO 16/2-1,1521.16,2226.166328600405,,,1977.315060427543
NO 16/2-1,1521.32,2226.166328600405,,,1982.2700418965624
NO 16/2-1,1521.47,2226.166328600405,,,1986.9795058292275
NO 16/2-1,1521.62,2226.166328600405,,,1986.5895797050748
NO 16/2-1,1521.77,2226.166328600405,,,1981.3324782297584
NO 16/2-1,1521.93,2226.166328600405,,,1974.971469593252
NO 16/2-1,1522.08,2226.166328600405,,,1969.9946790909075
NO 16/2-1,1522.23,2226.166328600405,,,1968.9332268718904
NO 16/2-1,1522.38,2226.166328600405,,,1970.2995351850332
NO 16/2-1,1522.54,2226.166328600405,,,1969.3035201455489
NO 16/2-1,1522.69,2226.166328600405,,,1964.9253197641333
NO 16/2-1,1522.84,2226.166328600405,,,1957.8594263077844
NO 16/2-1,1522.99,2226.166328600405,,,1951.1012585470617
NO 16/2-1,1523.15,2226.166328600405,,,1946.18395972977
NO 16/2-1,1523.3,2226.166328600405,,,1945.1827785892435
NO 16/2-1,1523.45,2226.166328600405,,,1949.1524867051075
NO 16/2-1,1523.6,2226.166328600405,,,1954.3572673810645
NO 16/2-1,1523.76,2226.166328600405,,,1954.3315035561811
NO 16/2-1,1523.91,2226.166328600405,,,1952.1070567071524
NO 16/2-1,1524.06,2226.166328600405,,,1952.307115105906
NO 16/2-1,1524.21,2226.166328600405,,,1953.69517629051
NO 16/2-1,1524.37,2226.166328600405,,,1958.2004646348169
NO 16/2-1,1524.52,2226.166328600405,,,1962.307171542351
NO 16/2-1,1524.67,2226.166328600405,,,1964.408775804096
NO 16/2-1,1524.82,2226.166328600405,,,1965.6429448593972
NO 16/2-1,1524.97,2226.166328600405,,,1967.554231309964
NO 16/2-1,1525.13,2226.166328600405,,,1969.357663139728
NO 16/2-1,1525.28,2226.166328600405,,,1969.9822888768172
NO 16/2-1,1525.43,2226.166328600405,,,1968.9512735246087
NO 16/2-1,1525.58,2226.166328600405,,,1966.3504689095575
NO 16/2-1,1525.74,2226.166328600405,,,1964.085671755004
NO 16/2-1,1525.89,2226.166328600405,,,1966.820240189657
NO 16/2-1,1526.04,2226.166328600405,,,1971.209027967648
NO 16/2-1,1526.19,2226.166328600405,,,1972.22803316292
NO 16/2-1,1526.35,2226.166328600405,,,1972.783611915665
NO 16/2-1,1526.5,2226.166328600405,,,1974.116906600093
NO 16/2-1,1526.65,2226.166328600405,,,1972.55545388456
NO 16/2-1,1526.8,2226.166328600405,,,1971.6620374163767
NO 16/2-1,1526.96,2226.166328600405,,,1974.3512127231568
NO 16/2-1,1527.11,2226.166328600405,,,1973.0114508250745
NO 16/2-1,1527.26,2226.166328600405,,,1973.9168656282477
NO 16/2-1,1527.41,2226.166328600405,,,1975.3485399065064
NO 16/2-1,1527.57,2226.166328600405,,,1974.7830324282484
NO 16/2-1,1527.72,2226.166328600405,,,1970.344301376417
NO 16/2-1,1527.87,2226.166328600405,,,1971.535926771381
NO 16/2-1,1528.02,2226.166328600405,,,1971.902825547944
NO 16/2-1,1528.18,2226.166328600405,,,1971.6562317648968
NO 16/2-1,1528.33,2226.166328600405,,,1974.5878156252163
NO 16/2-1,1528.48,2226.166328600405,,,1976.529354087462
NO 16/2-1,1528.63,2226.166328600405,,,1974.49169211891
NO 16/2-1,1528.78,2226.166328600405,,,1971.901182419336
NO 16/2-1,1528.94,2226.166328600405,,,1970.8138993581751
NO 16/2-1,1529.09,2226.166328600405,,,1971.950250889626
NO 16/2-1,1529.24,2226.166328600405,,,1972.3741613248933
NO 16/2-1,1529.39,2226.166328600405,,,1971.156200656748
NO 16/2-1,1529.55,2226.166328600405,,,1969.8587863971147
NO 16/2-1,1529.7,2226.166328600405,,,1970.613560949041
NO 16/2-1,1529.85,2226.166328600405,,,1969.7364603045432
NO 16/2-1,1530.0,2226.166328600405,,,1964.052446052258
NO 16/2-1,1530.16,2226.166328600405,,,1957.882856477089
NO 16/2-1,1530.31,2226.166328600405,,,1952.682493270003
NO 16/2-1,1530.46,2226.166328600405,,,1949.632015246896
NO 16/2-1,1530.61,2226.166328600405,,,1954.6926781175016
NO 16/2-1,1530.77,2226.166328600405,,,1959.299819679621
NO 16/2-1,1530.92,2226.166328600405,,,1962.0567374589957
NO 16/2-1,1531.07,2226.166328600405,,,1962.6133085302963
NO 16/2-1,1531.22,2226.166328600405,,,1962.5272128221388
NO 16/2-1,1531.38,2226.166328600405,,,1961.2066327411208
NO 16/2-1,1531.53,2226.166328600405,,,1960.6865568866083
NO 16/2-1,1531.68,2226.166328600405,,,1961.5668810901243
NO 16/2-1,1531.83,2226.166328600405,,,1963.942716881736
NO 16/2-1,1531.99,2226.166328600405,,,1966.7313100104057
NO 16/2-1,1532.14,2226.166328600405,,,1971.3131815317324
NO 16/2-1,1532.29,2226.166328600405,,,1981.0382670849765
NO 16/2-1,1532.44,2226.166328600405,,,1998.6426960407773
NO 16/2-1,1532.59,2226.166328600405,,,2022.28400927964
NO 16/2-1,1532.75,2226.166328600405,,,2037.2610424737904
NO 16/2-1,1532.9,2226.166328600405,,,2057.000927503324
NO 16/2-1,1533.05,2226.166328600405,,,2069.444801331637
NO 16/2-1,1533.2,2226.166328600405,,,2061.93913631918
NO 16/2-1,1533.36,2226.166328600405,,,2038.7017355998687
NO 16/2-1,1533.51,2226.166328600405,,,2014.0542779719844
NO 16/2-1,1533.66,2226.166328600405,,,1992.26277091316
NO 16/2-1,1533.81,2226.166328600405,,,1981.5650334477984
NO 16/2-1,1533.97,2226.166328600405,,,1989.465233311794
NO 16/2-1,1534.12,2226.166328600405,,,2001.5917624342871
NO 16/2-1,1534.27,2226.166328600405,,,2009.1391129356143
NO 16/2-1,1534.42,2226.166328600405,,,2012.9396366889312
NO 16/2-1,1534.58,2226.166328600405,,,2016.2539193092048
NO 16/2-1,1534.73,2226.166328600405,,,2022.0956568431704
NO 16/2-1,1534.88,2226.166328600405,,,2025.92049891286
NO 16/2-1,1535.03,2226.166328600405,,,2025.50763120739
NO 16/2-1,1535.19,2226.166328600405,,,2020.1671237283292
NO 16/2-1,1535.34,2226.166328600405,,,2012.537559642488
NO 16/2-1,1535.49,2226.166328600405,,,2013.8319173108437
NO 16/2-1,1535.64,2226.166328600405,,,2029.583825377357
NO 16/2-1,1535.8,2226.166328600405,,,2046.478720159409
NO 16/2-1,1535.95,2226.166328600405,,,2057.7395606921336
NO 16/2-1,1536.1,2226.166328600405,,,2060.464513953813
NO 16/2-1,1536.25,2226.166328600405,,,2087.2160596605017
NO 16/2-1,1536.4,2226.166328600405,,,2109.454227031348
NO 16/2-1,1536.56,2226.166328600405,,,2162.2324383208643
NO 16/2-1,1536.71,2226.166328600405,,,2238.674251702354
NO 16/2-1,1536.86,2226.166328600405,,,2317.2177540830908
NO 16/2-1,1537.01,2226.166328600405,,,2337.5852229274046
NO 16/2-1,1537.17,2226.166328600405,,,2275.54610478591
NO 16/2-1,1537.32,2226.166328600405,,,2170.447005805428
NO 16/2-1,1537.47,2226.166328600405,,,2054.070710429953
NO 16/2-1,1537.62,2226.166328600405,,,2042.9078005822016
NO 16/2-1,1537.78,2226.166328600405,,,2044.7054726541976
NO 16/2-1,1537.93,2226.166328600405,,,2054.998575190187
NO 16/2-1,1538.08,2226.166328600405,,,2065.581530487268
NO 16/2-1,1538.23,2226.166328600405,,,2049.7891944606185
NO 16/2-1,1538.39,2226.166328600405,,,2032.707544842209
NO 16/2-1,1538.54,2226.166328600405,,,2029.5663064506089
NO 16/2-1,1538.69,2226.166328600405,,,2037.976933098709
NO 16/2-1,1538.84,2226.166328600405,,,2051.290210610177
NO 16/2-1,1539.0,2226.166328600405,,,2063.4599483767165
NO 16/2-1,1539.15,2226.166328600405,,,2075.0397439551134
NO 16/2-1,1539.3,2226.166328600405,,,2081.36631242413
NO 16/2-1,1539.45,2226.166328600405,,,2072.74869388026
NO 16/2-1,1539.61,2226.166328600405,,,2050.8809834868657
NO 16/2-1,1539.76,2226.166328600405,,,2033.1151251525
NO 16/2-1,1539.91,2226.166328600405,,,2032.8305137195125
NO 16/2-1,1540.06,2226.166328600405,,,2041.2646634327468
NO 16/2-1,1540.21,2226.166328600405,,,2052.253420849248
NO 16/2-1,1540.37,2226.166328600405,,,2055.454560684821
NO 16/2-1,1540.52,2226.166328600405,,,2047.168985001721
NO 16/2-1,1540.67,2226.166328600405,,,2035.435067525008
NO 16/2-1,1540.82,2226.166328600405,,,2026.9823807881653
NO 16/2-1,1540.98,2226.166328600405,,,2027.4375022222
NO 16/2-1,1541.13,2226.166328600405,,,2034.99070917247
NO 16/2-1,1541.28,2226.166328600405,,,2044.051566693421
NO 16/2-1,1541.43,2226.166328600405,,,2049.833637923009
NO 16/2-1,1541.59,2226.166328600405,,,2046.1147543321044
NO 16/2-1,1541.74,2226.166328600405,,,2042.6089842467409
NO 16/2-1,1541.89,2226.166328600405,,,2049.6867700956477
NO 16/2-1,1542.04,2226.166328600405,,,2050.293441979614
NO 16/2-1,1542.2,2226.166328600405,,,2041.2768269489616
NO 16/2-1,1542.35,2226.166328600405,,,2044.0552162727915
NO 16/2-1,1542.5,2226.166328600405,,,2050.127068274729
NO 16/2-1,1542.65,2226.166328600405,,,2055.0430187171355
NO 16/2-1,1542.81,2226.166328600405,,,2084.009939158631
NO 16/2-1,1542.96,2226.166328600405,,,2121.5665731770946
NO 16/2-1,1543.11,2226.166328600405,,,2123.928815873506
NO 16/2-1,1543.26,2226.166328600405,,,2102.3622894237246
NO 16/2-1,1543.42,2226.166328600405,,,2079.038527209733
NO 16/2-1,1543.57,2226.166328600405,,,2062.454232191812
NO 16/2-1,1543.72,2226.166328600405,,,2085.9925175393646
NO 16/2-1,1543.87,2226.166328600405,,,2096.93232010591
NO 16/2-1,1544.02,2226.166328600405,,,2093.9510621015525
NO 16/2-1,1544.18,2226.166328600405,,,2095.039202203089
NO 16/2-1,1544.33,2226.166328600405,,,2096.2546132993284
NO 16/2-1,1544.48,2226.166328600405,,,2090.455426268014
NO 16/2-1,1544.63,2226.166328600405,,,2097.233826197396
NO 16/2-1,1544.79,2226.166328600405,,,2105.2223667757908
NO 16/2-1,1544.94,2226.166328600405,,,2102.5384609055354
NO 16/2-1,1545.09,2226.166328600405,,,2087.0591950485045
NO 16/2-1,1545.24,2226.166328600405,,,2072.141467031967
NO 16/2-1,1545.4,2226.166328600405,,,2060.1390269411845
NO 16/2-1,1545.55,2226.166328600405,,,2053.73954172623
NO 16/2-1,1545.7,2226.166328600405,,,2057.3393390204146
NO 16/2-1,1545.85,2226.166328600405,,,2060.477366464096
NO 16/2-1,1546.01,2226.166328600405,,,2052.145780506469
NO 16/2-1,1546.16,2226.166328600405,,,2040.2031071993451
NO 16/2-1,1546.31,2226.166328600405,,,2035.6462038819184
NO 16/2-1,1546.46,2226.166328600405,,,2039.3909551289703
NO 16/2-1,1546.62,2226.166328600405,,,2044.8549374862305
NO 16/2-1,1546.77,2226.166328600405,,,2045.235564703228
NO 16/2-1,1546.92,2226.166328600405,,,2040.754204262988
NO 16/2-1,1547.07,2226.166328600405,,,2037.9503084019505
NO 16/2-1,1547.23,2226.166328600405,,,2040.874042522872
NO 16/2-1,1547.38,2226.166328600405,,,2045.803310986285
NO 16/2-1,1547.53,2226.166328600405,,,2046.831529021972
NO 16/2-1,1547.68,2226.166328600405,,,2041.5830930427544
NO 16/2-1,1547.83,2226.166328600405,,,2033.802541294888
NO 16/2-1,1547.99,2226.166328600405,,,2018.5438655388616
NO 16/2-1,1548.14,2226.166328600405,,,2003.4347600663395
NO 16/2-1,1548.29,2226.166328600405,,,1995.3905117494776
NO 16/2-1,1548.44,2226.166328600405,,,1994.2316770229056
NO 16/2-1,1548.6,2226.166328600405,,,2000.1099945005055
NO 16/2-1,1548.75,2226.166328600405,,,2006.141032540212
NO 16/2-1,1548.9,2226.166328600405,,,2009.4665218911264
NO 16/2-1,1549.05,2226.166328600405,,,2012.010037507226
NO 16/2-1,1549.21,2226.166328600405,,,2016.1840309281572
NO 16/2-1,1549.36,2226.166328600405,,,2018.9083987176512
NO 16/2-1,1549.51,2226.166328600405,,,2014.7383195154616
NO 16/2-1,1549.66,2226.166328600405,,,2006.221455970832
NO 16/2-1,1549.82,2226.166328600405,,,1997.74726677395
NO 16/2-1,1549.97,2226.166328600405,,,1993.5566678764576
NO 16/2-1,1550.12,2226.166328600405,,,1994.9966614751932
NO 16/2-1,1550.27,2226.166328600405,,,2003.64405320822
NO 16/2-1,1550.43,2226.166328600405,,,2011.6133129265984
NO 16/2-1,1550.58,2226.166328600405,,,2012.3674972466852
NO 16/2-1,1550.73,2226.166328600405,,,2014.8653166980907
NO 16/2-1,1550.88,2226.166328600405,,,2006.9757377556425
NO 16/2-1,1551.04,2226.166328600405,,,2002.309860450691
NO 16/2-1,1551.19,2226.166328600405,,,1999.4289987633
NO 16/2-1,1551.34,2226.166328600405,,,1997.3689314370947
NO 16/2-1,1551.49,2226.166328600405,,,2001.675775639906
NO 16/2-1,1551.64,2226.166328600405,,,2007.8323019084744
NO 16/2-1,1551.8,2226.166328600405,,,2015.000298986908
NO 16/2-1,1551.95,2226.166328600405,,,2021.01330388288
NO 16/2-1,1552.1,2226.166328600405,,,2024.6400716040264
NO 16/2-1,1552.25,2226.166328600405,,,2021.1996147561708
NO 16/2-1,1552.41,2226.166328600405,,,2015.9709984634487
NO 16/2-1,1552.56,2226.166328600405,,,2013.7887296209049
NO 16/2-1,1552.71,2226.166328600405,,,2018.1461296728207
NO 16/2-1,1552.86,2226.166328600405,,,2023.4003499496928
NO 16/2-1,1553.02,2226.166328600405,,,2023.9734609800096
NO 16/2-1,1553.17,2226.166328600405,,,2020.3890236262705
NO 16/2-1,1553.32,2226.166328600405,,,2016.2866810890544
NO 16/2-1,1553.47,2226.166328600405,,,2018.2023288961548
NO 16/2-1,1553.63,2226.166328600405,,,2022.451745357702
NO 16/2-1,1553.78,2226.166328600405,,,2022.542698212104
NO 16/2-1,1553.93,2226.166328600405,,,2019.9372750203408
NO 16/2-1,1554.08,2226.166328600405,,,2017.9960459438444
NO 16/2-1,1554.24,2226.166328600405,,,2017.3183850033945
NO 16/2-1,1554.39,2226.166328600405,,,2014.580388613424
NO 16/2-1,1554.54,2226.166328600405,,,2011.830938823284
NO 16/2-1,1554.69,2226.166328600405,,,2010.7892915740329
NO 16/2-1,1554.85,2226.166328600405,,,2015.383964293118
NO 16/2-1,1555.0,2226.166328600405,,,2022.0724610844647
NO 16/2-1,1555.15,2226.166328600405,,,2021.5551324453045
NO 16/2-1,1555.3,2226.166328600405,,,2023.8189251705912
NO 16/2-1,1555.45,2226.166328600405,,,2021.5230101087584
NO 16/2-1,1555.61,2226.166328600405,,,2016.755992194932
NO 16/2-1,1555.76,2226.166328600405,,,2018.97504176756
NO 16/2-1,1555.91,2226.166328600405,,,2022.3793633989271
NO 16/2-1,1556.06,2226.166328600405,,,2024.6465270063725
NO 16/2-1,1556.22,2226.166328600405,,,2023.3435643001435
NO 16/2-1,1556.37,2226.166328600405,,,2023.9072508815643
NO 16/2-1,1556.52,2226.166328600405,,,2028.8187516034327
NO 16/2-1,1556.67,2226.166328600405,,,2028.3652128104357
NO 16/2-1,1556.83,2226.166328600405,,,2026.5836714164257
NO 16/2-1,1556.98,2226.166328600405,,,2038.9486740095456
NO 16/2-1,1557.13,2226.166328600405,,,2048.412556559937
NO 16/2-1,1557.28,2226.166328600405,,,2048.933811800357
NO 16/2-1,1557.44,2226.166328600405,,,2049.8892556207124
NO 16/2-1,1557.59,2226.166328600405,,,2053.39121115578
NO 16/2-1,1557.74,2226.166328600405,,,2046.9211600700569
NO 16/2-1,1557.89,2226.166328600405,,,2040.361549624586
NO 16/2-1,1558.05,2226.166328600405,,,2039.23571513535
NO 16/2-1,1558.2,2226.166328600405,,,2036.8163831168608
NO 16/2-1,1558.35,2226.166328600405,,,2044.800549590865
NO 16/2-1,1558.5,2226.166328600405,,,2054.0531316607826
NO 16/2-1,1558.66,2226.166328600405,,,2058.382333574999
NO 16/2-1,1558.81,2226.166328600405,,,2062.241271331885
NO 16/2-1,1558.96,2226.166328600405,,,2061.9188002911737
NO 16/2-1,1559.11,2226.166328600405,,,2063.651885390819
NO 16/2-1,1559.26,2226.166328600405,,,2065.836618935322
NO 16/2-1,1559.42,2226.166328600405,,,2062.251701444528
NO 16/2-1,1559.57,2226.166328600405,,,2051.2450965672406
NO 16/2-1,1559.72,2226.166328600405,,,2044.2907864631973
NO 16/2-1,1559.87,2226.166328600405,,,2046.9297488230236
NO 16/2-1,1560.03,2226.166328600405,,,2057.9054938629474
NO 16/2-1,1560.18,2226.166328600405,,,2073.7629039243543
NO 16/2-1,1560.33,2226.166328600405,,,2081.5129519176867
NO 16/2-1,1560.48,2226.166328600405,,,2066.673414255918
NO 16/2-1,1560.64,2226.166328600405,,,2065.72278677932
NO 16/2-1,1560.79,2226.166328600405,,,2071.2201677715084
NO 16/2-1,1560.94,2226.166328600405,,,2079.7388218353376
NO 16/2-1,1561.09,2226.166328600405,,,2088.664036122411
NO 16/2-1,1561.25,2226.166328600405,,,2080.7940727869764
NO 16/2-1,1561.4,2226.166328600405,,,2075.4812774156912
NO 16/2-1,1561.55,2226.166328600405,,,2073.607732092023
NO 16/2-1,1561.7,2226.166328600405,,,2074.2214694171425
NO 16/2-1,1561.86,2226.166328600405,,,2078.0642020149635
NO 16/2-1,1562.01,2226.166328600405,,,2083.482341967101
NO 16/2-1,1562.16,2226.166328600405,,,2080.749599381975
NO 16/2-1,1562.31,2226.166328600405,,,2073.6258345016
NO 16/2-1,1562.47,2226.166328600405,,,2069.6503506623258
NO 16/2-1,1562.62,2226.166328600405,,,2072.422295121662
NO 16/2-1,1562.77,2226.166328600405,,,2068.427905702685
NO 16/2-1,1562.92,2226.166328600405,,,2068.9760222241694
NO 16/2-1,1563.07,2226.166328600405,,,2074.632963858845
NO 16/2-1,1563.23,2226.166328600405,,,2077.143980367616
NO 16/2-1,1563.38,2226.166328600405,,,2069.780647776066
NO 16/2-1,1563.53,2226.166328600405,,,2063.4576953976048
NO 16/2-1,1563.68,2226.166328600405,,,2059.6963134020066
NO 16/2-1,1563.84,2226.166328600405,,,2062.54751005107
NO 16/2-1,1563.99,2226.166328600405,,,2070.2990776543747
NO 16/2-1,1564.14,2226.166328600405,,,2077.238985843732
NO 16/2-1,1564.29,2226.166328600405,,,2077.8091060733395
NO 16/2-1,1564.45,2226.166328600405,,,2069.424071948172
NO 16/2-1,1564.6,2226.166328600405,,,2077.4055687736286
NO 16/2-1,1564.75,2226.166328600405,,,2079.776789926623
NO 16/2-1,1564.9,2226.166328600405,,,2083.1977181642947
NO 16/2-1,1565.06,2226.166328600405,,,2090.2268690878063
NO 16/2-1,1565.21,2226.166328600405,,,2098.013173265024
NO 16/2-1,1565.36,2226.166328600405,,,2091.4259854191723
NO 16/2-1,1565.51,2226.166328600405,,,2074.838205096991
NO 16/2-1,1565.67,2226.166328600405,,,2060.4659848416354
NO 16/2-1,1565.82,2226.166328600405,,,2052.0502160278365
NO 16/2-1,1565.97,2226.166328600405,,,2055.357765282962
NO 16/2-1,1566.12,2226.166328600405,,,2071.9781768860594
NO 16/2-1,1566.28,2226.166328600405,,,2090.222100987634
NO 16/2-1,1566.43,2226.166328600405,,,2107.405614156213
NO 16/2-1,1566.58,2226.166328600405,,,2118.3228962526387
NO 16/2-1,1566.73,2226.166328600405,,,2121.826713475315
NO 16/2-1,1566.88,2226.166328600405,,,2123.482535971326
NO 16/2-1,1567.04,2226.166328600405,,,2124.607017127966
NO 16/2-1,1567.19,2226.166328600405,,,2126.8042730094667
NO 16/2-1,1567.34,2226.166328600405,,,2135.2213391568216
NO 16/2-1,1567.49,2226.166328600405,,,2144.546232338754
NO 16/2-1,1567.65,2226.166328600405,,,2145.038765512152
NO 16/2-1,1567.8,2226.166328600405,,,2139.890397846738
NO 16/2-1,1567.95,2226.166328600405,,,2133.05587826408
NO 16/2-1,1568.1,2226.166328600405,,,2125.2830387523136
NO 16/2-1,1568.26,2226.166328600405,,,2120.1795096447718
NO 16/2-1,1568.41,2226.166328600405,,,2118.081879548457
NO 16/2-1,1568.56,2226.166328600405,,,2117.0217147306907
NO 16/2-1,1568.71,2226.166328600405,,,2115.0461394650697
NO 16/2-1,1568.87,2226.166328600405,,,2108.598732140426
NO 16/2-1,1569.02,2226.166328600405,,,2102.454309142895
NO 16/2-1,1569.17,2226.166328600405,,,2099.487410314086
NO 16/2-1,1569.32,2226.166328600405,,,2099.4851612731045
NO 16/2-1,1569.48,2226.166328600405,,,2103.880089967214
NO 16/2-1,1569.63,2226.166328600405,,,2108.898174697817
NO 16/2-1,1569.78,2226.166328600405,,,2111.9377096112034
NO 16/2-1,1569.93,2226.166328600405,,,2108.620491848669
NO 16/2-1,1570.09,2226.166328600405,,,2098.439714898644
NO 16/2-1,1570.24,2226.166328600405,,,2100.472541488352
NO 16/2-1,1570.39,2226.166328600405,,,2102.0599843572318
NO 16/2-1,1570.54,2226.166328600405,,,2099.136359104513
NO 16/2-1,1570.69,2226.166328600405,,,2090.5148600106204
NO 16/2-1,1570.85,2226.166328600405,,,2078.2430787419817
NO 16/2-1,1571.0,2226.166328600405,,,2073.1032309034176
NO 16/2-1,1571.15,2226.166328600405,,,2078.574246196894
NO 16/2-1,1571.3,2226.166328600405,,,2086.114465670169
NO 16/2-1,1571.46,2226.166328600405,,,2092.149639099685
NO 16/2-1,1571.61,2226.166328600405,,,2085.7792151218728
NO 16/2-1,1571.76,2226.166328600405,,,2077.905763489725
NO 16/2-1,1571.91,2226.166328600405,,,2071.685118364892
NO 16/2-1,1572.07,2226.166328600405,,,2066.4661760572235
NO 16/2-1,1572.22,2226.166328600405,,,2063.6706504877084
NO 16/2-1,1572.37,2226.166328600405,,,2065.838765099408
NO 16/2-1,1572.52,2226.166328600405,,,2073.420654753068
NO 16/2-1,1572.68,2226.166328600405,,,2082.4081374344773
NO 16/2-1,1572.83,2226.166328600405,,,2089.356272951661
NO 16/2-1,1572.98,2226.166328600405,,,2087.5393301313343
NO 16/2-1,1573.13,2226.166328600405,,,2078.2563557906806
NO 16/2-1,1573.29,2226.166328600405,,,2072.615788133467
NO 16/2-1,1573.44,2226.166328600405,,,2067.6246769539957
NO 16/2-1,1573.59,2226.166328600405,,,2061.5342097750336
NO 16/2-1,1573.74,2226.166328600405,,,2055.537846578477
NO 16/2-1,1573.9,2226.166328600405,,,2050.7015604513726
NO 16/2-1,1574.05,2226.166328600405,,,2043.044349071512
NO 16/2-1,1574.2,2226.166328600405,,,2031.2807619411128
NO 16/2-1,1574.35,2226.166328600405,,,2024.3593337069383
NO 16/2-1,1574.5,2226.166328600405,,,2027.33815807108
NO 16/2-1,1574.66,2226.166328600405,,,2037.437081777135
NO 16/2-1,1574.81,2226.166328600405,,,2048.0958267160845
NO 16/2-1,1574.96,2226.166328600405,,,2049.6732689544124
NO 16/2-1,1575.11,2226.166328600405,,,2047.8609396427717
NO 16/2-1,1575.27,2226.166328600405,,,2049.8130635585085
NO 16/2-1,1575.42,2226.166328600405,,,2055.709037226273
NO 16/2-1,1575.57,2226.166328600405,,,2062.45065059026
NO 16/2-1,1575.72,2226.166328600405,,,2066.332409432545
NO 16/2-1,1575.88,2226.166328600405,,,2060.0379403838
NO 16/2-1,1576.03,2226.166328600405,,,2052.028361526706
NO 16/2-1,1576.18,2226.166328600405,,,2050.0874679772705
NO 16/2-1,1576.33,2226.166328600405,,,2047.9210714147691
NO 16/2-1,1576.49,2226.166328600405,,,2045.6551573060497
NO 16/2-1,1576.64,2226.166328600405,,,2047.817087988729
NO 16/2-1,1576.79,2226.166328600405,,,2051.90738659462
