unique_wellbore_identifier;md;tvd;tvd_ss;time;calc_tvd;calc_tvd_ss;source_file
NO 6507/3-8;2264.9;2264.88;2242.9;2229.4;2264.88;2264.88;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2280.0;2279.98;2258.0;2241.8;2279.98;2279.98;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2295.2;2295.18;2273.2;2254.6;2295.18;2295.18;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2310.3;2310.28;2288.3;2267.4;2310.28;2310.28;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2325.3;2325.28;2303.3;2279.2;2325.28;2325.28;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2340.5;2340.48;2318.4;2292.0;2340.48;2340.48;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2355.6;2355.58;2333.6;2305.0;2355.58;2355.58;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2370.7;2370.68;2348.7;2316.8;2370.68;2370.68;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2386.0;2385.98;2363.9;2329.0;2385.98;2385.98;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2401.1;2401.08;2379.1;2340.8;2401.08;2401.08;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2416.2;2416.18;2394.2;2352.4;2416.18;2416.18;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2431.3;2431.28;2409.3;2364.2;2431.28;2431.28;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2446.2;2446.18;2424.2;2377.0;2446.18;2446.18;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2461.3;2461.28;2439.3;2389.0;2461.28;2461.28;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2476.5;2476.48;2454.4;2401.0;2476.48;2476.48;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2491.6;2491.58;2469.6;2412.8;2491.58;2491.58;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2506.6;2506.58;2484.6;2424.0;2506.58;2506.58;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2521.8;2521.78;2499.7;2435.2;2521.78;2521.78;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2536.9;2536.88;2514.9;2445.6;2536.88;2536.88;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2552.0;2551.98;2530.0;2458.0;2551.98;2551.98;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2567.3;2567.28;2545.2;2471.6;2567.28;2567.28;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2582.4;2582.38;2560.4;2485.0;2582.38;2582.38;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2597.5;2597.48;2575.5;2497.8;2597.48;2597.48;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2612.6;2612.58;2590.6;2509.2;2612.58;2612.58;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2627.7;2627.68;2605.7;2520.2;2627.68;2627.68;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2642.8;2642.78;2620.8;2530.6;2642.78;2642.78;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2658.0;2657.98;2635.9;2541.2;2657.98;2657.98;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2673.1;2673.08;2651.1;2551.8;2673.08;2673.08;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2685.1;2685.08;2663.1;2559.0;2685.08;2685.08;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2703.3;2703.28;2681.3;2570.6;2703.28;2703.28;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2718.4;2718.38;2696.4;2580.0;2718.38;2718.38;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2733.5;2733.48;2711.5;2590.6;2733.48;2733.48;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2748.7;2748.68;2726.7;2600.4;2748.68;2748.68;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2763.8;2763.78;2741.8;2609.8;2763.78;2763.78;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2778.9;2778.88;2756.9;2618.8;2778.88;2778.88;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2794.0;2793.97;2772.0;2627.8;2793.97;2793.97;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2809.1;2809.07;2787.1;2638.4;2809.07;2809.07;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2824.2;2824.17;2802.2;2647.8;2824.17;2824.17;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2839.3;2839.27;2817.3;2656.8;2839.27;2839.27;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2854.4;2854.37;2832.4;2665.0;2854.37;2854.37;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2869.7;2869.67;2847.7;2673.8;2869.67;2869.67;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2884.8;2884.77;2862.8;2682.4;2884.77;2884.77;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2899.9;2899.86;2877.9;2691.2;2899.86;2899.86;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2915.0;2914.95;2893.0;2699.6;2914.95;2914.95;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2930.2;2930.14;2908.2;2707.8;2930.14;2930.14;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2945.3;2945.23;2923.3;2715.8;2945.23;2945.23;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 6507/3-8;2960.5;2960.41;2938.4;2725.0;2960.41;2960.41;G:\Sub_Appl_Data\WellDB\NO\wells\6507\NO 6507-3-8\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;194.43;194.43;169.43;235.59;194.43;194.43;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;222.63;222.63;197.63;269.08;222.63;222.63;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;252.2;252.2;227.2;313.17;252.2;252.2;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;261.97;261.97;236.97;326.65;261.97;261.97;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;281.22;281.22;256.22;353.67;281.22;281.22;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;290.97;290.97;265.97;366.88;290.97;290.97;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;310.19;310.19;285.19;393.35;310.19;310.19;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;319.96;319.96;294.96;406.59;319.96;319.96;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;339.18;339.18;314.18;432.03;339.18;339.18;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;348.93;348.93;323.93;444.54;348.93;348.93;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;368.04;368.04;343.04;470.99;368.04;368.04;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;377.9;377.9;352.9;484.74;377.9;377.9;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;397.02;397.02;372.02;511.66;397.02;397.02;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;406.72;406.72;381.72;524.18;406.72;406.72;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;425.87;425.87;400.87;549.78;425.87;425.87;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;435.74;435.74;410.74;562.04;435.74;435.74;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;446.08;446.08;421.08;574.48;446.08;446.08;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;461.2;461.2;436.2;590.95;461.2;461.2;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;476.32;476.32;451.32;606.44;476.32;476.32;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;521.65;521.64;496.65;649.33;521.64;521.64;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;536.77;536.75;511.77;662.49;536.75;536.75;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;551.89;551.87;526.88;675.39;551.87;551.87;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;567.01;566.98;541.99;688.22;566.98;566.98;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;582.17;582.14;557.14;700.79;582.14;582.14;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;597.29;597.26;572.26;713.09;597.26;597.26;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;612.41;612.37;587.37;725.45;612.37;612.37;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;627.53;627.49;602.49;737.73;627.49;627.49;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;640.91;640.87;615.87;747.8;640.87;640.87;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;651.38;651.34;626.34;756.03;651.34;651.34;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;660.25;660.21;635.21;762.69;660.21;660.21;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;665.9;665.85;640.86;766.72;665.85;665.85;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;672.88;672.83;647.83;773.76;672.83;672.83;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;688.0;687.95;662.95;785.57;687.95;687.95;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;703.09;703.04;678.05;797.42;703.04;703.04;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;718.21;718.16;693.16;809.1;718.16;718.16;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;733.33;733.28;708.28;820.29;733.28;733.28;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;748.45;748.4;723.4;830.65;748.4;748.4;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;763.57;763.52;738.52;841.02;763.52;763.52;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;778.69;778.63;753.64;851.52;778.63;778.63;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;793.81;793.75;768.75;862.13;793.75;793.75;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;808.93;808.87;783.87;872.67;808.87;808.87;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;824.05;823.99;798.99;883.04;823.99;823.99;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;839.17;839.11;814.11;893.17;839.11;839.11;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;854.29;854.23;829.23;903.13;854.23;854.23;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;869.41;869.35;844.35;913.01;869.35;869.35;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;884.64;884.58;859.57;923.0;884.58;884.58;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;899.76;899.69;874.69;932.95;899.69;899.69;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;914.88;914.81;889.81;942.95;914.81;914.81;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;930.0;929.93;904.93;952.85;929.93;929.93;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;945.05;944.98;919.98;962.69;944.98;944.98;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;960.17;960.1;935.1;972.65;960.1;960.1;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;975.29;975.22;950.22;982.56;975.22;975.22;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;990.41;990.33;965.34;992.39;990.33;990.33;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1005.51;1005.43;980.43;1002.05;1005.43;1005.43;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1035.75;1035.67;1010.67;1021.16;1035.67;1035.67;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1050.87;1050.79;1025.79;1030.66;1050.79;1050.79;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1066.01;1065.92;1040.93;1040.2;1065.92;1065.92;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1081.13;1081.04;1056.04;1049.76;1081.04;1081.04;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1096.25;1096.16;1071.16;1059.26;1096.16;1096.16;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1111.37;1111.28;1086.28;1068.46;1111.28;1111.28;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1126.46;1126.36;1101.36;1077.38;1126.36;1126.36;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1141.58;1141.48;1116.48;1086.31;1141.48;1141.48;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1156.7;1156.59;1131.6;1095.25;1156.59;1156.59;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1171.82;1171.71;1146.71;1104.16;1171.71;1171.71;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1186.98;1186.86;1161.88;1113.1;1186.86;1186.86;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1202.1;1201.98;1176.99;1122.0;1201.98;1201.98;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1217.22;1217.09;1192.11;1131.0;1217.09;1217.09;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1232.34;1232.21;1207.22;1139.93;1232.21;1232.21;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1247.4;1247.27;1222.28;1148.77;1247.27;1247.27;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1262.52;1262.38;1237.39;1157.69;1262.38;1262.38;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1277.64;1277.49;1252.51;1166.61;1277.49;1277.49;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1292.76;1292.61;1267.62;1175.37;1292.61;1292.61;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1307.78;1307.62;1282.63;1184.13;1307.62;1307.62;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1322.9;1322.73;1297.75;1193.09;1322.73;1322.73;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1338.02;1337.85;1312.86;1202.14;1337.85;1337.85;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1353.14;1352.96;1327.97;1211.35;1352.96;1352.96;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1368.37;1368.18;1343.19;1220.56;1368.18;1368.18;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1383.49;1383.29;1358.3;1229.61;1383.29;1383.29;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 7225/3-2;1398.61;1398.4;1373.41;1238.9;1398.4;1398.4;G:\Sub_Appl_Data\WellDB\NO\wells\7225\NO 7225-3-2\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
